ChangeID,AssumedMilestone,Level,DateOpened,DateValidated,DateClosed,TargetClosureDate,Status,SystemsImpacted,Reason,PotentialConsequences
C11053,M3,3,2024-06-16,2024-07-11,2024-12-16,2024-08-15,Closed,CDE,Safety Enhancement,Cost Impact
C11054,M2,3,2023-09-25,2023-10-13,2024-05-06,2023-11-06,Closed,ABB,Calculation Revision,Documentary Only
C11055,M2,3,2023-03-23,2023-03-24,2023-03-24,2023-05-04,Closed,"NOP, BSG",Procurement Specification Change,Drawing Update Only
C11056,M2,3,2023-06-07,2023-06-11,2023-06-29,2023-07-19,Closed,TUV,Constructability Improvement,Specification Clarification
C11057,M1,3,2023-11-25,2023-12-21,2024-04-07,2024-01-06,Closed,"LMN, IJK",Site Condition Variation,Specification Clarification
C11058,M2,2,2023-06-16,2023-07-08,2023-10-12,2023-10-19,Closed,ABD,Client Requirement Change,Documentary Only
C11059,M3,2,2024-11-23,2024-11-30,2025-09-09,2025-05-22,Closed,"BSG, ZAB, DEH",Interface Misalignment,Equipment Replacement Required
C11060,M4,3,2025-12-05,2025-12-21,2026-01-14,2026-01-16,Closed,"DEF, YZA, QRS, FGH",Value Engineering Proposal,Documentary Only
C11061,M3,3,2024-10-02,2024-10-23,2025-04-06,2024-11-13,Closed,"ABB, DEH, LMN",Site Condition Variation,Documentary Only
C11062,M2,3,2023-11-09,2023-12-03,2024-05-24,2023-12-21,Closed,"ABB, YZA",Risk Mitigation Measure,Documentary Only
C11063,M4,3,2025-02-08,2025-02-09,2025-02-18,2025-03-22,Closed,XYA,Client Requirement Change,Drawing Update Only
C11064,M4,3,2025-01-14,2025-01-15,2025-01-16,2025-02-25,Closed,PQR,Interface Misalignment,Drawing Update Only
C11065,M2,3,2023-08-10,2023-08-19,2023-08-27,2023-09-21,Closed,XYB,Regulatory Compliance Update,Documentary Only
C11066,M3,3,2024-01-31,2024-02-03,2024-09-21,2024-03-31,Closed,"DEG, YZA, ZAB",Client Requirement Change,Safety Impact
C11067,M4,3,2025-06-18,2025-06-26,2025-07-09,2025-07-30,Closed,DEF,Risk Mitigation Measure,Documentary Only
C11068,M2,3,2023-11-12,2023-11-17,2023-11-18,2023-12-24,Closed,PQR,Clash Detection Resolution,Documentary Only
C11069,M1,3,2023-02-17,2023-02-19,2023-02-24,2023-03-31,Closed,"XYA, WXY",Drawing Update,Specification Clarification
C11070,M2,3,2023-08-11,2023-08-20,2023-08-21,2023-09-22,Closed,"DEH, NOP, TUV",Regulatory Compliance Update,Documentary Only
C11071,M4,3,2025-08-07,2025-09-03,2025-09-10,2025-09-18,Closed,"ZAB, ABD",Site Condition Variation,Documentary Only
C11072,M2,3,2023-09-25,2023-10-23,2024-05-16,2023-11-06,Closed,"ABB, STU, FGH",Client Requirement Change,Documentary Only
C11073,M2,3,2023-07-19,2023-08-03,2023-10-15,2023-09-17,Closed,"DEF, LMO",Drawing Update,Multi-Discipline Impact
C11074,M3,3,2024-12-16,2024-12-17,2025-01-04,2025-01-27,Closed,"GHP, TUV",Scope Clarification,Documentary Only
C11075,M2,3,2023-07-29,2023-08-09,2023-09-09,2023-09-09,Closed,"LMO, ABD",Site Condition Variation,Documentary Only
C11076,M4,3,2025-09-23,2025-10-15,2025-11-19,2025-11-22,Closed,"XYB, YZA, NOP, GHP",Vendor Deviation,Installation Modification Required
C11077,M4,3,2025-01-06,2025-01-10,2025-01-11,2025-02-17,Closed,PQR,Regulatory Compliance Update,Procedure Update Only
C11078,M3,3,2024-12-30,2025-01-10,2025-03-24,2025-02-28,Closed,"ZAB, QRS",Site Condition Variation,Safety Impact
C11079,M3,3,2024-12-25,2024-12-26,2024-12-27,2025-02-05,Closed,"LMO, BSG, STU, ABC",Regulatory Compliance Update,Calculation Revision Only
C11080,M3,3,2024-04-11,2024-05-05,2024-11-25,2024-05-23,Closed,ABB,Safety Enhancement,Drawing Update Only
C11081,M1,3,2023-09-24,2023-09-29,2023-09-30,2023-11-05,Closed,"FGH, ABB",Drawing Update,Documentary Only
C11082,M2,3,2023-11-08,2023-11-09,2023-11-10,2023-12-20,Closed,"FGH, BSG",Design Optimization,Specification Clarification
C11083,M1,2,2023-11-09,2023-11-24,2024-02-18,2024-03-13,Closed,STU,Procurement Specification Change,Documentary Only
C11084,M2,3,2023-08-03,2023-08-06,2023-08-07,2023-09-14,Closed,"PQR, WXY",Scope Clarification,Documentary Only
C11085,M4,3,2025-06-27,2025-06-28,2025-06-29,2025-08-08,Closed,"KLM, XYZ",Material Availability Issue,Calculation Revision Only
C11086,M3,3,2024-02-12,2024-02-14,2024-02-15,2024-04-12,Closed,"ABC, GHP, DEH, CDE",Design Optimization,Cost Impact
C11087,M2,3,2023-11-15,2023-11-16,2023-11-17,2023-12-27,Closed,GHP,Late Engineering Input,Documentary Only
C11088,M3,3,2024-12-23,2025-01-10,2025-07-07,2025-02-03,Closed,DEG,Procurement Specification Change,Calculation Revision Only
C11089,M3,3,2024-06-16,2024-07-14,2024-08-14,2024-08-15,Closed,QRS,Interface Misalignment,Safety Impact
C11090,M1,3,2023-12-14,2024-01-03,2024-03-14,2024-01-25,Closed,"BSG, FGH, KLM",Client Requirement Change,Documentary Only
C11091,M3,3,2024-12-03,2024-12-12,2025-01-15,2025-01-14,Closed,"XYB, YZA",Material Availability Issue,Documentary Only
C11092,M3,3,2024-04-11,2024-04-13,2024-04-17,2024-05-23,Closed,"XYA, PQR",Regulatory Compliance Update,Documentary Only
C11093,M3,2,2024-02-16,2024-03-08,2025-01-09,2024-08-14,Closed,LMN,Drawing Update,Material Change Required
C11094,M1,3,2023-01-03,2023-01-06,2023-01-07,2023-02-14,Closed,DEF,Clash Detection Resolution,Calculation Revision Only
C11095,M4,3,2025-06-23,2025-06-28,2025-07-06,2025-08-04,Closed,LMO,Quality Non-Conformance,Documentary Only
C11096,M1,3,2023-02-21,2023-02-22,2023-02-22,2023-04-04,Closed,"ZAB, YZA, DEF",Material Availability Issue,Documentary Only
C11097,M1,3,2023-07-08,2023-07-10,2023-07-11,2023-08-19,Closed,"DEH, LMN",Constructability Improvement,Documentary Only
C11098,M1,3,2023-07-05,2023-07-09,2023-07-11,2023-08-16,Closed,"ABC, KLM",Interface Misalignment,Documentary Only
C11099,M1,3,2023-05-05,2023-06-03,2023-07-04,2023-07-04,Closed,"DEF, IJK",Value Engineering Proposal,Material Change Required
C11100,M1,3,2023-03-27,2023-03-29,2023-04-03,2023-05-08,Closed,VWX,Constructability Improvement,Specification Clarification
C11101,M4,3,2025-03-17,2025-03-18,2025-03-20,2025-04-28,Closed,"PQR, LMN",Constructability Improvement,Documentary Only
C11102,M2,3,2023-04-15,2023-05-11,2023-05-24,2023-05-27,Closed,"QRS, YZA, DEH",Drawing Update,Documentary Only
C11103,M2,3,2023-10-22,2023-10-24,2023-10-27,2023-12-03,Closed,FGH,Interface Misalignment,Documentary Only
C11104,M1,3,2023-10-10,2023-10-11,2023-10-14,2023-12-09,Closed,"ABC, LMO, XYZ",Late Engineering Input,Material Change Required
C11105,M3,3,2024-01-07,2024-01-10,2024-01-13,2024-03-07,Closed,"FGH, XYA",Clash Detection Resolution,Design Impact
C11106,M2,3,2023-06-16,2023-07-15,2023-07-25,2023-07-28,Closed,XYB,Safety Enhancement,Documentary Only
C11107,M1,3,2023-06-06,2023-06-12,2023-08-18,2023-08-05,Closed,DEH,Design Optimization,Equipment Replacement Required
C11108,M3,3,2024-11-09,2024-11-14,2024-11-16,2024-12-21,Closed,STU,Interface Misalignment,Documentary Only
C11109,M2,3,2023-03-23,2023-03-26,2023-03-27,2023-05-04,Closed,KLM,Site Condition Variation,Calculation Revision Only
C11110,M2,2,2023-06-27,2023-07-03,2023-08-21,2023-10-30,Closed,KLM,Material Availability Issue,Documentary Only
C11111,M3,3,2024-10-22,2024-11-15,2025-07-15,2024-12-21,Closed,XYZ,Material Availability Issue,Equipment Replacement Required
C11112,M2,3,2023-08-20,2023-08-22,2023-08-23,2023-10-01,Closed,"ABC, DEG",Regulatory Compliance Update,Calculation Revision Only
C11113,M3,3,2024-09-16,2024-09-23,2024-12-11,2024-11-15,Closed,IJK,Quality Non-Conformance,Schedule Impact
C11114,M2,3,2023-07-14,2023-07-16,2023-07-20,2023-08-25,Closed,"ABC/D, KLM",Vendor Deviation,Documentary Only
C11115,M2,3,2023-12-13,2023-12-18,2024-02-17,2024-02-11,Closed,GHP,Quality Non-Conformance,Cost Impact
C11116,M3,3,2024-04-13,2024-04-27,2024-05-28,2024-06-12,Closed,"XYA, ZAB",Scope Clarification,Schedule Impact
C11117,M3,3,2024-08-23,2024-09-04,2024-10-07,2024-10-22,Closed,"YZA, ABC/B",Material Availability Issue,Schedule Impact
C11118,M4,3,2025-04-12,2025-04-27,2025-04-29,2025-05-24,Closed,GHP,Client Requirement Change,Documentary Only
C11119,M1,3,2023-01-13,2023-01-23,2023-06-16,2023-02-24,Closed,DEG,Regulatory Compliance Update,Documentary Only
C11120,M4,3,2025-02-18,2025-03-01,2025-03-10,2025-04-01,Closed,STU,Design Optimization,Documentary Only
C11121,M4,3,2025-07-14,2025-08-05,2025-10-06,2025-09-12,Closed,"XYA, NOP, KLM",Client Requirement Change,Safety Impact
C11122,M3,3,2024-08-03,2024-08-19,2025-04-27,2024-10-02,Closed,XYZ,Constructability Improvement,Cost Impact
C11123,M2,3,2023-02-15,2023-03-06,2023-07-17,2023-03-29,Closed,LMN,Late Engineering Input,Documentary Only
C11124,M3,3,2024-10-02,2024-10-13,2024-10-26,2024-11-13,Closed,"LMO, ABC, KLM, DEH",Calculation Revision,Documentary Only
C11125,M3,1,2024-05-07,2024-05-25,2025-06-12,2025-07-31,Closed,KLM,Client Requirement Change,Safety Impact
C11126,M2,3,2023-10-26,2023-11-21,2023-12-17,2023-12-07,Closed,NOP,Drawing Update,Specification Clarification
C11127,M2,2,2023-04-01,2023-04-27,2023-10-19,2023-09-28,Closed,"XYA, GHP",Drawing Update,Multi-Discipline Impact
C11128,M4,3,2025-04-25,2025-05-21,2025-05-29,2025-06-06,Closed,ZAB,Material Availability Issue,Documentary Only
C11129,M3,2,2024-06-18,2024-06-30,2024-10-07,2024-10-21,Closed,IJK,Vendor Deviation,Calculation Revision Only
C11130,M4,3,2025-04-10,2025-04-23,,2025-06-09,Validated,"DEG, WXY",Design Optimization,Schedule Impact
C11131,M3,3,2024-05-18,2024-05-24,2024-06-12,2024-06-29,Closed,"DEH, STU",Vendor Deviation,Documentary Only
C11132,M2,3,2023-11-17,2023-11-26,2023-12-03,2023-12-29,Closed,"VWX, CDE, GHP, BSG",Regulatory Compliance Update,Documentary Only
C11133,M2,3,2023-12-03,2023-12-28,2024-07-19,2024-01-14,Closed,XYZ,Client Requirement Change,Calculation Revision Only
C11134,M3,3,2024-07-27,2024-08-05,2024-08-24,2024-09-25,Closed,PQR,Design Optimization,Schedule Impact
C11135,M4,3,2025-03-09,2025-03-22,2025-03-31,2025-04-20,Closed,QRS,Constructability Improvement,Calculation Revision Only
C11136,M2,3,2023-03-04,2023-03-19,2023-10-09,2023-04-15,Closed,XYZ,Regulatory Compliance Update,Documentary Only
C11137,M4,2,2025-02-08,2025-02-27,2025-06-11,2025-06-13,Closed,"NOP, ZAB, CDE, ABD",Client Requirement Change,Documentary Only
C11138,M3,2,2024-10-30,2024-11-19,2025-05-16,2025-04-28,Closed,"DEH, WXY, XYZ",Safety Enhancement,Design Impact
C11139,M2,3,2023-05-15,2023-05-28,2023-06-26,2023-07-14,Closed,"VWX, ABB",Regulatory Compliance Update,Safety Impact
C11140,M2,2,2023-12-03,2023-12-27,2024-01-18,2024-04-06,Closed,KLM,Site Condition Variation,Documentary Only
C11141,M1,3,2023-03-19,2023-03-21,2023-03-22,2023-04-30,Closed,"TUV, GHP",Client Requirement Change,Documentary Only
C11142,M3,3,2024-01-08,2024-01-10,2024-01-11,2024-02-19,Closed,"STU, XYA",Value Engineering Proposal,Drawing Update Only
C11143,M3,3,2024-12-24,2024-12-25,2024-12-26,2025-02-04,Closed,"LMO, DEH",Late Engineering Input,Documentary Only
C11144,M2,3,2023-08-04,2023-08-15,2023-08-22,2023-09-15,Closed,"WXY, XYZ, ABC",Constructability Improvement,Procedure Update Only
C11145,M3,3,2024-11-29,2024-12-29,2025-02-03,2025-01-28,Closed,"WXY, DEG",Scope Clarification,Installation Modification Required
C11146,M3,3,2024-03-31,2024-04-22,2024-05-16,2024-05-12,Closed,VWX,Constructability Improvement,Documentary Only
C11147,M2,1,2023-10-25,2023-10-28,2025-05-11,2025-01-17,Closed,"CDE, TUV",Vendor Deviation,Cost Impact
C11148,M1,2,2023-03-13,2023-03-19,2024-03-07,2023-09-09,Closed,XYZ,Client Requirement Change,Installation Modification Required
C11149,M3,3,2024-10-07,2024-10-27,2024-11-10,2024-12-06,Closed,KLM,Safety Enhancement,Schedule Impact
C11150,M3,3,2024-10-25,2024-10-30,2024-10-31,2024-12-06,Closed,"ZAB, DEH",Design Optimization,Calculation Revision Only
C11151,M1,3,2023-09-23,2023-09-24,2024-04-13,2023-11-22,Closed,CDE,Late Engineering Input,Cost Impact
C11152,M2,3,2023-09-26,2023-10-06,2024-05-16,2023-11-07,Closed,ABB/C,Client Requirement Change,Specification Clarification
C11153,M3,3,2024-11-01,2024-12-01,2024-12-22,2024-12-31,Closed,XYB,Design Optimization,Schedule Impact
C11154,M1,2,2023-04-15,2023-05-10,2023-07-08,2023-08-18,Closed,"XYA, CDE",Risk Mitigation Measure,Documentary Only
C11155,M1,3,2023-07-31,2023-08-03,2023-08-04,2023-09-11,Closed,"KLM, ABC",Constructability Improvement,Documentary Only
C11156,M4,3,2025-12-06,2025-12-07,2025-12-10,2026-01-17,Closed,"KLM, STU",Site Condition Variation,Specification Clarification
C11157,M2,3,2023-09-07,2023-10-04,2023-10-30,2023-10-19,Closed,GHP,Constructability Improvement,Documentary Only
C11158,M2,2,2023-04-12,2023-05-05,2023-10-27,2023-08-15,Closed,"BSG, FGH",Late Engineering Input,Documentary Only
C11159,M4,2,2025-09-11,2025-09-29,,2026-03-10,Validated,LMO,Procurement Specification Change,Design Impact
C11160,M2,3,2023-04-25,2023-05-14,2023-12-26,2023-06-24,Closed,"DEG, ABB",Calculation Revision,Safety Impact
C11161,M1,2,2023-02-08,2023-03-06,2023-06-09,2023-06-13,Closed,ZAB,Site Condition Variation,Specification Clarification
C11162,M3,2,2024-06-04,2024-06-27,2025-04-14,2024-12-01,Closed,"LMN, KLM",Client Requirement Change,Design Impact
C11163,M1,1,2023-05-04,2023-05-23,2024-08-25,2024-07-27,Closed,ABD,Site Condition Variation,Construction Rework Required
C11164,M2,2,2023-08-29,2023-09-23,2023-11-18,2024-01-01,Closed,"QRS, LMO",Constructability Improvement,Documentary Only
C11165,M3,2,2024-07-11,2024-07-20,2024-12-28,2025-01-07,Closed,"KLM, XYA",Constructability Improvement,Safety Impact
C11166,M1,3,2023-04-01,2023-04-05,2023-06-15,2023-05-31,Closed,DEF,Site Condition Variation,Design Impact
C11167,M2,3,2023-10-12,2023-10-15,2024-05-01,2023-12-11,Closed,DEG,Client Requirement Change,Design Impact
C11168,M2,3,2023-09-27,2023-10-06,2023-12-06,2023-11-26,Closed,XYB,Design Optimization,Design Impact
C11169,M2,3,2023-08-25,2023-09-17,2023-12-26,2023-10-06,Closed,BSG,Scope Clarification,Documentary Only
C11170,M3,3,2024-12-20,2024-12-26,2025-05-14,2025-01-31,Closed,LMN,Client Requirement Change,Documentary Only
C11171,M4,1,2025-07-17,2025-07-30,,2026-05-28,Validated,YZA,Client Requirement Change,Specification Clarification
C11172,M2,3,2023-01-04,2023-01-11,2023-06-27,2023-02-15,Closed,"XYZ, ABD",Drawing Update,Documentary Only
C11173,M2,2,2023-02-24,2023-03-13,2023-05-14,2023-06-29,Closed,GHP,Safety Enhancement,Drawing Update Only
C11174,M4,3,2025-02-28,2025-03-08,2025-03-21,2025-04-11,Closed,"IJK, DEH/G, ABC",Procurement Specification Change,Documentary Only
C11175,M1,3,2023-03-13,2023-03-22,2023-03-24,2023-04-24,Closed,LMO,Late Engineering Input,Documentary Only
C11176,M2,3,2023-10-10,2023-11-05,2024-05-05,2023-11-21,Closed,"ABB, NOP",Site Condition Variation,Documentary Only
C11177,M3,3,2024-03-26,2024-03-27,2024-03-30,2024-05-07,Closed,"ABC, FGH",Risk Mitigation Measure,Documentary Only
C11178,M4,3,2025-07-15,2025-08-13,2025-08-15,2025-08-26,Closed,"YZA, GHP",Safety Enhancement,Documentary Only
C11179,M3,3,2024-07-21,2024-07-25,2025-04-23,2024-09-19,Closed,"ABB, NOP",Design Optimization,Installation Modification Required
C11180,M4,3,2025-01-05,2025-02-04,2025-02-20,2025-03-06,Closed,"QRS, YZA, LMN",Interface Misalignment,Schedule Impact
C11181,M3,2,2024-01-22,2024-02-18,2024-06-12,2024-07-20,Closed,"ABC/B, IJK, TUV",Client Requirement Change,Equipment Replacement Required
C11182,M2,3,2023-04-03,2023-04-16,2023-09-14,2023-05-15,Closed,"DEG, VWX",Design Optimization,Documentary Only
C11183,M4,3,2025-11-23,,,2026-01-04,Open,"BSG, GHP, XYZ",Calculation Revision,Documentary Only
C11184,M3,3,2024-04-20,2024-04-21,2024-04-25,2024-06-01,Closed,ZAB,Quality Non-Conformance,Documentary Only
C11185,M3,3,2024-03-31,2024-04-18,2024-04-21,2024-05-30,Closed,"ABC, QRS",Procurement Specification Change,Design Impact
C11186,M3,3,2024-02-16,2024-02-19,2024-03-13,2024-03-29,Closed,TUV,Material Availability Issue,Documentary Only
C11187,M3,3,2024-05-21,2024-06-18,2024-10-12,2024-07-02,Closed,"CDE, TUV",Site Condition Variation,Calculation Revision Only
C11188,M1,2,2023-12-27,2024-01-26,2024-09-01,2024-04-30,Closed,LMN,Interface Misalignment,Documentary Only
C11189,M1,3,2023-08-27,2023-09-06,2023-09-20,2023-10-08,Closed,"LMO, GHP, BSG, ABD",Interface Misalignment,Documentary Only
C11190,M1,3,2023-07-06,2023-07-29,2023-09-28,2023-09-04,Closed,ABD,Clash Detection Resolution,Design Impact
C11191,M1,3,2023-10-20,2023-11-03,2023-11-29,2023-12-19,Closed,NOP,Constructability Improvement,Installation Modification Required
C11192,M2,3,2023-04-15,2023-05-14,2023-07-07,2023-06-14,Closed,XYA,Site Condition Variation,Safety Impact
C11193,M2,3,2023-06-29,2023-07-06,2024-01-05,2023-08-28,Closed,LMN,Design Optimization,Equipment Replacement Required
C11194,M3,2,2024-07-04,2024-07-17,2024-10-19,2024-12-31,Closed,ABC,Client Requirement Change,Schedule Impact
C11195,M2,3,2023-12-30,2024-01-04,2024-05-24,2024-02-28,Closed,BSG,Calculation Revision,Schedule Impact
C11196,M3,3,2024-06-15,2024-06-28,2025-02-05,2024-07-27,Closed,"ABB/D, STU",Late Engineering Input,Documentary Only
C11197,M3,2,2024-03-02,2024-03-31,2024-06-14,2024-07-05,Closed,LMO,Constructability Improvement,Documentary Only
C11198,M2,3,2023-07-05,2023-07-16,2023-09-29,2023-09-03,Closed,"ZAB, ABB",Material Availability Issue,Material Change Required
C11199,M3,3,2024-02-21,2024-03-14,2024-10-12,2024-04-21,Closed,XYZ,Design Optimization,Schedule Impact
C11200,M4,3,2025-03-06,2025-03-07,2025-03-09,2025-04-17,Closed,"ABC, QRS",Clash Detection Resolution,Calculation Revision Only
C11201,M2,3,2023-10-28,2023-11-13,2023-12-07,2023-12-27,Closed,"DEH, GHP, STU",Late Engineering Input,Installation Modification Required
C11202,M4,3,2025-06-08,2025-06-19,,2025-08-07,Validated,ABB,Clash Detection Resolution,Cost Impact
C11203,M2,3,2023-10-18,2023-11-01,2023-11-24,2023-11-29,Closed,WXY,Safety Enhancement,Procedure Update Only
C11204,M2,3,2023-06-22,2023-06-30,2023-12-17,2023-08-21,Closed,"LMN, QRS",Procurement Specification Change,Schedule Impact
C11205,M3,3,2024-07-15,2024-07-27,2025-02-08,2024-09-13,Closed,"LMN, ZAB",Client Requirement Change,Multi-Discipline Impact
C11206,M4,3,2025-09-04,2025-09-05,2025-09-07,2025-11-03,Closed,PQR,Quality Non-Conformance,Schedule Impact
C11207,M4,3,2025-10-29,2025-10-30,2025-12-19,2025-12-10,Closed,"VWX, KLM, ABC",Regulatory Compliance Update,Documentary Only
C11208,M3,3,2024-10-09,2024-10-31,2024-11-06,2024-11-20,Closed,"STU, DEF",Constructability Improvement,Calculation Revision Only
C11209,M3,3,2024-07-12,2024-07-15,2024-08-23,2024-09-10,Closed,"LMO, YZA",Constructability Improvement,Safety Impact
C11210,M3,3,2024-06-07,2024-06-08,2024-06-09,2024-07-19,Closed,"FGH, KLM",Vendor Deviation,Documentary Only
C11211,M2,3,2023-07-20,2023-08-16,2023-08-29,2023-09-18,Closed,YZA,Late Engineering Input,Design Impact
C11212,M2,3,2023-01-10,2023-01-31,2023-05-24,2023-02-21,Closed,"LMN, QRS",Drawing Update,Documentary Only
C11213,M3,3,2024-07-08,2024-08-01,2024-08-08,2024-08-19,Closed,"YZA, KLM",Procurement Specification Change,Documentary Only
C11214,M1,3,2023-05-29,2023-06-19,2023-11-05,2023-07-10,Closed,CDE,Value Engineering Proposal,Documentary Only
C11215,M3,3,2024-03-23,2024-04-17,2024-04-28,2024-05-04,Closed,"ABD, DEF",Vendor Deviation,Documentary Only
C11216,M1,3,2023-11-27,2023-11-30,2023-12-06,2024-01-08,Closed,"TUV, ABC",Calculation Revision,Documentary Only
C11217,M2,3,2023-01-02,2023-01-06,2023-03-05,2023-03-03,Closed,"DEF, CDE",Calculation Revision,Cost Impact
C11218,M2,3,2023-11-04,2023-11-08,2023-11-09,2023-12-16,Closed,"KLM, NOP",Material Availability Issue,Documentary Only
C11219,M4,3,2025-01-09,2025-01-15,2025-01-23,2025-02-20,Closed,"TUV, DEF",Client Requirement Change,Calculation Revision Only
C11220,M4,3,2025-01-17,2025-02-10,2025-02-11,2025-02-28,Closed,IJK,Quality Non-Conformance,Documentary Only
C11221,M3,3,2024-10-23,2024-11-21,2025-01-16,2024-12-04,Closed,BSG,Design Optimization,Documentary Only
C11222,M1,3,2023-08-25,2023-09-03,2023-10-05,2023-10-24,Closed,"LMO, WXY, YZA, DEH",Design Optimization,Schedule Impact
C11223,M4,3,2025-07-25,2025-07-28,2025-08-06,2025-09-05,Closed,DEF,Quality Non-Conformance,Documentary Only
C11224,M4,2,2025-12-05,2025-12-15,,2026-06-03,Validated,"GHP, ZAB, WXY",Interface Misalignment,Safety Impact
C11225,M1,3,2023-04-11,2023-04-25,2023-05-04,2023-05-23,Closed,"XYB, TUV, ZAB",Drawing Update,Documentary Only
C11226,M3,3,2024-10-02,2024-10-15,2024-10-18,2024-11-13,Closed,"XYB, WXY",Client Requirement Change,Drawing Update Only
C11227,M3,3,2024-11-23,2024-11-29,2024-12-20,2025-01-04,Closed,LMO,Clash Detection Resolution,Documentary Only
C11228,M1,3,2023-01-06,2023-01-09,2023-03-18,2023-03-07,Closed,"GHP, ABC, PQR, NOP",Site Condition Variation,Construction Rework Required
C11229,M3,2,2024-01-16,2024-02-11,2024-11-30,2024-07-14,Closed,LMN,Interface Misalignment,Equipment Replacement Required
C11230,M2,3,2023-12-11,2023-12-18,2023-12-21,2024-01-22,Closed,"VWX, LMN",Regulatory Compliance Update,Documentary Only
C11231,M1,3,2023-06-01,2023-06-06,2023-12-18,2023-07-13,Closed,"ABB, PQR",Regulatory Compliance Update,Documentary Only
C11232,M1,3,2023-12-30,2024-01-03,2024-03-09,2024-02-28,Closed,XYB,Material Availability Issue,Equipment Replacement Required
